record_id,kw::advanced,kw::confidential,kw::criminal,kw::cybercrime,kw::data,kw::database,kw::dlp,kw::exfiltration,kw::fraud,kw::insider,kw::leak,kw::personal data,kw::pii,kw::privacy,kw::records,kw::sensitive information,kw::threat,kw::with,keyword_hit_count,pred_keyword_search
abstract_1235024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1249882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1256051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1256259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1256512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1262667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1264948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1271110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_1277572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1290813,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1
abstract_1291129,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1
abstract_1293084,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
abstract_1293354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1296788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1304675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1314464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1319171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1319237,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1
abstract_1336704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_1338390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1340725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1344758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1345115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1354820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1367485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1374134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1378288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1384027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1393582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1410055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1411790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_1412503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1416780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1425531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1429061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1431666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1432741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_1434155,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
abstract_1434367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1445163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1451173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1458527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1463814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_1465763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1467416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1470055,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_1470207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1474962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1475940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_1481439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_1481972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1484657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1491529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
abstract_1492171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1496051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1504448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1510106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1519390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
abstract_1522523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
abstract_1537155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1552835,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1
abstract_1553776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1559583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1570299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1570770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1578215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1581036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1583874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1588857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_1589966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1590573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1596378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1603233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_1604398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1609346,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4,1
abstract_1614408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1620671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1623598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1632725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1636591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1639887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1643756,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_1648248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1654499,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_1655475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1665342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1668953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_1670010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
abstract_1670969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1672179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1676417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_1680771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1681625,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1
abstract_1684709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1687255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_1690305,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1
abstract_1695700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
abstract_1697245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1699346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1706990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1714962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1717815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1727692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1728665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1730971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1732140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1741348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1741454,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_1749180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1751551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_1752232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1755920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1757884,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_1759224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1761198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1761511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1762311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1771113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1778991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1779907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1780326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1783121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
abstract_1786684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1789833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1794954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1796153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1796705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1797834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1808502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1816372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_1824699,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_1831864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_1845348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1852841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1853255,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1
abstract_1856361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_1865487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_1867230,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_1867465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_1912348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1912537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1916238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1921389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1922720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1929143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1952744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1958333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1960304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_1965161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1965425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1967905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1970644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1971370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_1971532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1985520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_1988620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2002216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2010791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2035199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2050911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_2056400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2058491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2068368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2069600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_2088853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2090809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2095532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2099389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2108738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2109362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2113536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_2115674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2116808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2118384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2121523,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_2123012,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_2123254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2125646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_2134954,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_2135343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2137127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2139222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2146449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2153635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2157864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2162733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2163381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2164840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_2175574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2191630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2192548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2211224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_2213064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_2218025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2221370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2222661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2230927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2235424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2240118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2243564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2269164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_2281081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2284249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2286389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2291066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2295888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2297569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2301801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2310733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2313715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2320932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2323758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2331377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2336012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2343852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_2348215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2352740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
abstract_2383854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2390319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2393853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2397298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2402615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2411129,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_2413560,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1
abstract_2415546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2415955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2422065,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_2425890,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2426699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_2440011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2440783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2443076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2447098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2461351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2461522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2462428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2465959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2478863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_2486674,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1
abstract_2487488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_2489558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2501477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2507891,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1
abstract_2512852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2513166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2522547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2534443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2546163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2569277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2585068,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_2588218,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_2591245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2597047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2597834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2599222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2600871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
abstract_2603627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2612055,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_2613207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2616901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2618839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2624333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2625994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2635771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2640757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2648115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_2648400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_2654323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2655328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2662394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2664614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2679646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_2683413,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1
abstract_2691905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_2699089,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_2701663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_2715194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_2720919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2723933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
abstract_2735694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2736567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2739635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_2739985,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1
abstract_2744765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_2745861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2746646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2752600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_2758115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
