record_id,abstract_id,abstract_uri,weak_labels,weak_category,priority_reason,queue_status,created_at_utc
abstract_760904,760904,http://example.org/abstract760904,cybersecurity; dataprotection; digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_768826,768826,http://example.org/abstract768826,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_770046,770046,http://example.org/abstract770046,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_770578,770578,http://example.org/abstract770578,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_780167,780167,http://example.org/abstract780167,cyberattack; cyberawareness; cyberthreat; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_791841,791841,http://example.org/abstract791841,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_793798,793798,http://example.org/abstract793798,dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_796456,796456,http://example.org/abstract796456,dataprotection; digitalsecurity; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_797621,797621,http://example.org/abstract797621,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_815907,815907,http://example.org/abstract815907,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_823869,823869,http://example.org/abstract823869,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_827356,827356,http://example.org/abstract827356,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_830838,830838,http://example.org/abstract830838,cyberattack; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_835062,835062,http://example.org/abstract835062,cybertraining; dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_840306,840306,http://example.org/abstract840306,cyberattack; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_840753,840753,http://example.org/abstract840753,cyberattack; cyberworld; dataprotection; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_841769,841769,http://example.org/abstract841769,cyberattack; cybercrime,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_842138,842138,http://example.org/abstract842138,cybersecurity; cybertraining; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_849084,849084,http://example.org/abstract849084,cyberattack; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_856646,856646,http://example.org/abstract856646,cyberattack; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_864358,864358,http://example.org/abstract864358,cyberattack; cyberawareness,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_874315,874315,http://example.org/abstract874315,cyberattack; dataprotection; digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_874506,874506,http://example.org/abstract874506,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_879268,879268,http://example.org/abstract879268,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_884039,884039,http://example.org/abstract884039,cyberattack; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_889156,889156,http://example.org/abstract889156,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_906221,906221,http://example.org/abstract906221,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_916714,916714,http://example.org/abstract916714,cyberattack; cybersecurity; cyberthreat; dataprotection; digitalsecurity; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_920214,920214,http://example.org/abstract920214,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_937658,937658,http://example.org/abstract937658,cyberattack; cyberthreat; malware; networksecurity,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_939870,939870,http://example.org/abstract939870,cybersecurity; dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_940217,940217,http://example.org/abstract940217,cyberattack; cyberawareness; cyberdefense; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_945254,945254,http://example.org/abstract945254,cyberattack; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_947445,947445,http://example.org/abstract947445,dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_949205,949205,http://example.org/abstract949205,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_950848,950848,http://example.org/abstract950848,cloudsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_956355,956355,http://example.org/abstract956355,cyberattack; cybertraining; dataprotection; digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_969753,969753,http://example.org/abstract969753,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_974150,974150,http://example.org/abstract974150,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_975918,975918,http://example.org/abstract975918,cyberattack; cybersecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_976252,976252,http://example.org/abstract976252,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_977713,977713,http://example.org/abstract977713,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_978539,978539,http://example.org/abstract978539,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_982591,982591,http://example.org/abstract982591,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_983835,983835,http://example.org/abstract983835,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_989657,989657,http://example.org/abstract989657,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1002713,1002713,http://example.org/abstract1002713,cloudsecurity; dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1004112,1004112,http://example.org/abstract1004112,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1006418,1006418,http://example.org/abstract1006418,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1010805,1010805,http://example.org/abstract1010805,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1011772,1011772,http://example.org/abstract1011772,cyberattack; cyberthreat; dataprotection; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1012721,1012721,http://example.org/abstract1012721,cyberattack; cybersecurity; digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1014802,1014802,http://example.org/abstract1014802,dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1014825,1014825,http://example.org/abstract1014825,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1024549,1024549,http://example.org/abstract1024549,cyberdefense; digitalsecurity; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1029057,1029057,http://example.org/abstract1029057,cyberattack; cyberawareness; cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1030752,1030752,http://example.org/abstract1030752,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1039694,1039694,http://example.org/abstract1039694,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1041246,1041246,http://example.org/abstract1041246,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1048229,1048229,http://example.org/abstract1048229,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1049528,1049528,http://example.org/abstract1049528,digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1052788,1052788,http://example.org/abstract1052788,cybertraining; dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1055442,1055442,http://example.org/abstract1055442,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1057223,1057223,http://example.org/abstract1057223,cyberdefense; cybersecurity; dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1059107,1059107,http://example.org/abstract1059107,cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1059781,1059781,http://example.org/abstract1059781,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1062714,1062714,http://example.org/abstract1062714,dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1066952,1066952,http://example.org/abstract1066952,dataprotection; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1068254,1068254,http://example.org/abstract1068254,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1074927,1074927,http://example.org/abstract1074927,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1078080,1078080,http://example.org/abstract1078080,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1080554,1080554,http://example.org/abstract1080554,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1086356,1086356,http://example.org/abstract1086356,cyberawareness; cyberthreat; cyberworld; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1089100,1089100,http://example.org/abstract1089100,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1092913,1092913,http://example.org/abstract1092913,cyberattack; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1105078,1105078,http://example.org/abstract1105078,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1107734,1107734,http://example.org/abstract1107734,cyberattack; cyberawareness; cybersecurity; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1115080,1115080,http://example.org/abstract1115080,cyberattack; cybersecurity; cybertraining; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1120301,1120301,http://example.org/abstract1120301,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1122486,1122486,http://example.org/abstract1122486,cyberawareness; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1126561,1126561,http://example.org/abstract1126561,cyberattack; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1129919,1129919,http://example.org/abstract1129919,cyberattack; dataprotection; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1132191,1132191,http://example.org/abstract1132191,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1133784,1133784,http://example.org/abstract1133784,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1143670,1143670,http://example.org/abstract1143670,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1144852,1144852,http://example.org/abstract1144852,networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1149973,1149973,http://example.org/abstract1149973,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1154789,1154789,http://example.org/abstract1154789,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_1170989,1170989,http://example.org/abstract1170989,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
