record_id,source_type,abstract_id,abstract_uri,weak_labels,weak_tactics,derived_category,derived_severity,category_rule,severity_rule,unknown_labels,label_count,tactic_count
abstract_635279,ontology_abstract,635279,http://example.org/abstract635279,cyberattack; cyberthreat; networksecurity; privacy,Access_Control; Network_Segmentation; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_652820,ontology_abstract,652820,http://example.org/abstract652820,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_653950,ontology_abstract,653950,http://example.org/abstract653950,cyberattack; dataprotection,Data_Loss_Prevention; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_657888,ontology_abstract,657888,http://example.org/abstract657888,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_659923,ontology_abstract,659923,http://example.org/abstract659923,dataprotection; networksecurity,Data_Loss_Prevention; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_662506,ontology_abstract,662506,http://example.org/abstract662506,cybersecurity; privacy,Access_Control; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_668470,ontology_abstract,668470,http://example.org/abstract668470,cybertraining; dataprotection; privacy,Access_Control; Data_Loss_Prevention; Security_Awareness_Training,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_669211,ontology_abstract,669211,http://example.org/abstract669211,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_675868,ontology_abstract,675868,http://example.org/abstract675868,dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,3,3
abstract_676224,ontology_abstract,676224,http://example.org/abstract676224,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_679450,ontology_abstract,679450,http://example.org/abstract679450,cyberattack; digitalsecurity; privacy,Access_Control; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_700126,ontology_abstract,700126,http://example.org/abstract700126,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_702283,ontology_abstract,702283,http://example.org/abstract702283,cyberattack; dataprotection,Data_Loss_Prevention; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_703689,ontology_abstract,703689,http://example.org/abstract703689,cyberattack; dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_707333,ontology_abstract,707333,http://example.org/abstract707333,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_707627,ontology_abstract,707627,http://example.org/abstract707627,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_709348,ontology_abstract,709348,http://example.org/abstract709348,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_723001,ontology_abstract,723001,http://example.org/abstract723001,cyberattack; cyberawareness; cybersecurity; networksecurity,Network_Segmentation; Security_Awareness_Training; Security_Operations_Center; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_727236,ontology_abstract,727236,http://example.org/abstract727236,cyberattack; cybertraining,Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_727548,ontology_abstract,727548,http://example.org/abstract727548,networksecurity,Network_Segmentation,Network Attacks,Medium,single_category,max_severity_rule,,1,1
abstract_730373,ontology_abstract,730373,http://example.org/abstract730373,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_732920,ontology_abstract,732920,http://example.org/abstract732920,cyberattack; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_736539,ontology_abstract,736539,http://example.org/abstract736539,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_737289,ontology_abstract,737289,http://example.org/abstract737289,cyberawareness; cybersecurity; privacy,Access_Control; Security_Awareness_Training; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_738041,ontology_abstract,738041,http://example.org/abstract738041,cybersecurity; privacy,Access_Control; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_739031,ontology_abstract,739031,http://example.org/abstract739031,cyberawareness; privacy,Access_Control; Security_Awareness_Training,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_739477,ontology_abstract,739477,http://example.org/abstract739477,cyberattack; cyberawareness,Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_745662,ontology_abstract,745662,http://example.org/abstract745662,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_746047,ontology_abstract,746047,http://example.org/abstract746047,cyberattack; cyberawareness; networksecurity,Network_Segmentation; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_754791,ontology_abstract,754791,http://example.org/abstract754791,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_757799,ontology_abstract,757799,http://example.org/abstract757799,digitalsecurity; privacy,Access_Control; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_758826,ontology_abstract,758826,http://example.org/abstract758826,cloudsecurity; cyberattack; cyberthreat,Cloud_Access_Control; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_760904,ontology_abstract,760904,http://example.org/abstract760904,cybersecurity; dataprotection; digitalsecurity; networksecurity,Data_Loss_Prevention; Digital_Asset_Protection; Network_Segmentation; Security_Operations_Center,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,4,4
abstract_768826,ontology_abstract,768826,http://example.org/abstract768826,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_770046,ontology_abstract,770046,http://example.org/abstract770046,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_770578,ontology_abstract,770578,http://example.org/abstract770578,cyberattack; dataprotection,Data_Loss_Prevention; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_780167,ontology_abstract,780167,http://example.org/abstract780167,cyberattack; cyberawareness; cyberthreat; networksecurity,Network_Segmentation; Security_Awareness_Training; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_791841,ontology_abstract,791841,http://example.org/abstract791841,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_793798,ontology_abstract,793798,http://example.org/abstract793798,dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_796456,ontology_abstract,796456,http://example.org/abstract796456,dataprotection; digitalsecurity; networksecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,4,4
abstract_797621,ontology_abstract,797621,http://example.org/abstract797621,digitalsecurity,Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_815907,ontology_abstract,815907,http://example.org/abstract815907,dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,3,3
abstract_823869,ontology_abstract,823869,http://example.org/abstract823869,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_824829,ontology_abstract,824829,http://example.org/abstract824829,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_827356,ontology_abstract,827356,http://example.org/abstract827356,cyberattack,Threat_Hunting,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_830838,ontology_abstract,830838,http://example.org/abstract830838,cyberattack; digitalsecurity; privacy,Access_Control; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_835062,ontology_abstract,835062,http://example.org/abstract835062,cybertraining; dataprotection,Data_Loss_Prevention; Security_Awareness_Training,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_840306,ontology_abstract,840306,http://example.org/abstract840306,cyberattack; digitalsecurity; privacy,Access_Control; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_840753,ontology_abstract,840753,http://example.org/abstract840753,cyberattack; cyberworld; dataprotection; privacy,Access_Control; Data_Loss_Prevention; Digital_Risk_Management; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_841769,ontology_abstract,841769,http://example.org/abstract841769,cyberattack; cybercrime,Incident_Response_Planning; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_842138,ontology_abstract,842138,http://example.org/abstract842138,cybersecurity; cybertraining; digitalsecurity,Digital_Asset_Protection; Security_Awareness_Training; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_849084,ontology_abstract,849084,http://example.org/abstract849084,cyberattack; cyberthreat,Threat_Hunting; Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,2,2
abstract_856646,ontology_abstract,856646,http://example.org/abstract856646,cyberattack; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_864358,ontology_abstract,864358,http://example.org/abstract864358,cyberattack; cyberawareness,Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_874315,ontology_abstract,874315,http://example.org/abstract874315,cyberattack; dataprotection; digitalsecurity; networksecurity,Data_Loss_Prevention; Digital_Asset_Protection; Network_Segmentation; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_874506,ontology_abstract,874506,http://example.org/abstract874506,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_879268,ontology_abstract,879268,http://example.org/abstract879268,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_884039,ontology_abstract,884039,http://example.org/abstract884039,cyberattack; digitalsecurity,Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_889156,ontology_abstract,889156,http://example.org/abstract889156,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_906221,ontology_abstract,906221,http://example.org/abstract906221,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_916714,ontology_abstract,916714,http://example.org/abstract916714,cyberattack; cybersecurity; cyberthreat; dataprotection; digitalsecurity; malware,Antivirus_Scanning; Data_Loss_Prevention; Digital_Asset_Protection; Security_Operations_Center; Threat_Hunting; Threat_Intelligence,Malware,Critical,multi_category_priority_rule,max_severity_rule,,6,6
abstract_920214,ontology_abstract,920214,http://example.org/abstract920214,networksecurity,Network_Segmentation,Network Attacks,Medium,single_category,max_severity_rule,,1,1
abstract_937658,ontology_abstract,937658,http://example.org/abstract937658,cyberattack; cyberthreat; malware; networksecurity,Antivirus_Scanning; Network_Segmentation; Threat_Hunting; Threat_Intelligence,Malware,Critical,multi_category_priority_rule,max_severity_rule,,4,4
abstract_939870,ontology_abstract,939870,http://example.org/abstract939870,cybersecurity; dataprotection; networksecurity,Data_Loss_Prevention; Network_Segmentation; Security_Operations_Center,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_940217,ontology_abstract,940217,http://example.org/abstract940217,cyberattack; cyberawareness; cyberdefense; networksecurity,Defense_in_Depth; Network_Segmentation; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_945254,ontology_abstract,945254,http://example.org/abstract945254,cyberattack; digitalsecurity; privacy,Access_Control; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
